#t,o1,o2,w1,w2
0.63000011444091797,1.362820029258728,0.79782116413116455,0.33225584030151367,-4.3257431983947754
0.64000034332275391,1.3627471923828125,0.75648128986358643,-0.37294185161590576,-4.1082162857055664
0.64999961853027344,1.3555229902267456,0.71777123212814331,-1.1166305541992187,-3.7455193996429443
0.65999984741210938,1.3413912057876587,0.67802214622497559,-1.8675839900970459,-3.4488325119018555
0.67000007629394531,1.3176665306091309,0.64977473020553589,-2.6173403263092041,-3.1221375465393066
0.68000030517578125,1.2882962226867676,0.6180378794670105,-3.3685133457183838,-2.7205810546875
0.68999958038330078,1.2512035369873047,0.59165650606155396,-4.1374773979187012,-2.2470908164978027
0.69999980926513672,1.2061971426010132,0.57105225324630737,-4.9011025428771973,-1.5670465230941772
0.71000003814697266,1.1518422365188599,0.56091302633285522,-5.7030172348022461,-0.9250606894493103
0.72000026702880859,1.0929217338562012,0.55505728721618652,-6.5204496383666992,-0.17334765195846558
0.72999954223632813,1.0226902961730957,0.55340093374252319,-7.3751544952392578,0.60266077518463135
0.73999977111816406,0.94475054740905762,0.56614094972610474,-8.2506122589111328,1.5217959880828857
0.75,0.85717004537582397,0.58550423383712769,-9.0556058883666992,2.455538272857666
0.76000022888183594,0.76315122842788696,0.61509543657302856,-9.7617702484130859,3.1629586219787598
0.76999950408935547,0.6607096791267395,0.65170061588287354,-10.298009872436523,3.5013296604156494
0.77999973297119141,0.55489224195480347,0.69119071960449219,-10.574748992919922,3.3048269748687744
0.78999996185302734,0.44639909267425537,0.72252309322357178,-10.602340698242188,2.547799825668335
0.80000019073486328,0.34156909584999084,0.74492549896240234,-10.412361145019531,1.3899285793304443
0.81000041961669922,0.23725426197052002,0.75222319364547729,-10.039426803588867,-0.029645683243870735
0.81999969482421875,0.13884660601615906,0.74583709239959717,-9.5883932113647461,-1.6770710945129395
0.82999992370605469,0.045788973569869995,0.72058504819869995,-9.0404548645019531,-3.374556303024292
0.84000015258789063,-0.04211791604757309,0.676891028881073,-8.4586763381958008,-5.0491275787353516
0.85000038146972656,-0.1242862194776535,0.61796838045120239,-7.8434305191040039,-6.6514325141906738
0.85999965667724609,-0.19904962182044983,0.54468905925750732,-7.0887207984924316,-8.2195959091186523
0.86999988555908203,-0.26791670918464661,0.4541144073009491,-6.2551283836364746,-9.7339563369750977
0.88000011444091797,-0.32473871111869812,0.34783825278282166,-5.3311996459960938,-11.282858848571777
0.89000034332275391,-0.37419807910919189,0.22969597578048706,-4.2923264503479004,-12.817375183105469
0.89999961853027344,-0.41246891021728516,0.092755317687988281,-3.2366011142730713,-14.267394065856934
0.90999984741210938,-0.43866792321205139,-0.05921289324760437,-2.1457962989807129,-15.555779457092285
0.97000026702880859,-0.48013898730278015,-1.0452030897140503,-1.4423816204071045,-14.172819137573242
0.97999954223632813,-0.49769577383995056,-1.1768016815185547,-1.9904474020004272,-12.972873687744141
0.98999977111816406,-0.52098721265792847,-1.3003357648849487,-2.4786810874938965,-11.733335494995117
-0.54781514406204224,-1.413932204246521,-2.8278958797454834,-10.696847915649414
1.0100002288818359,-0.57901334762573242,-1.513304591178894,-3.0901157855987549,-9.6191921234130859
1.0199995040893555,-0.61007744073867798,-1.6051596403121948,-3.2212975025177002,-8.6675863265991211
1.0299997329711914,-0.64436179399490356,-1.6856817007064819,-3.2985942363739014,-7.8283452987670898
1.0399999618530273,-0.67620575428009033,-1.7611229419708252,-3.2667441368103027,-6.9891819953918457
1.0500001907348633,-0.71087890863418579,-1.8267401456832886,-3.1614890098571777,-6.1809844970703125
1.0600004196166992,-0.74015611410140991,-1.884089469909668,-3.0198843479156494,-5.3961153030395508
1.0699996948242187,-0.77046108245849609,-1.9332475662231445,-2.753758430480957,-4.7091245651245117
1.0799999237060547,-0.79740893840789795,-1.9776749610900879,-2.508814811706543,-4.1252388954162598
1.0900001525878906,-0.81994044780731201,-2.0154037475585937,-2.2139911651611328,-3.5568556785583496
1.1000003814697266,-0.84085714817047119,-2.0492734909057617,-1.911124587059021,-2.955634593963623
1.1099996566772461,-0.8594365119934082,-2.0752911567687988,-1.5719327926635742,-2.4479637145996094
1.119999885559082,-0.87321710586547852,-2.095512866973877,-1.1755530834197998,-1.9557332992553711
1.130000114440918,-0.88235712051391602,-2.1146819591522217,-0.75348669290542603,-1.5063633918762207
1.1400003433227539,-0.88817453384399414,-2.1273646354675293,-0.33428472280502319,-1.0804586410522461
1.1499996185302734,-0.88963216543197632,-2.1346836090087891,0.067623607814311981,-0.5985526442527771
1.1599998474121094,-0.88629382848739624,-2.1395351886749268,0.51446962356567383,-0.12993699312210083
1.1700000762939453,-0.87991625070571899,-2.1385245323181152,0.94405388832092285,0.35874283313751221
1.1800003051757813,-0.86730897426605225,-2.1319410800933838,1.3425992727279663,0.82748997211456299
1.1899995803833008,-0.85192185640335083,-2.1205434799194336,1.7657046318054199,1.3150556087493896
1.1999998092651367,-0.83316105604171753,-2.1071512699127197,2.1594910621643066,1.813620924949646
1.2100000381469727,-0.80870497226715088,-2.0851666927337646,2.4928734302520752,2.3559536933898926
1.2200002670288086,-0.78094285726547241,-2.0589485168457031,2.8545224666595459,2.9653136730194092
1.2299995422363281,-0.75338727235794067,-2.0268471240997314,3.1213321685791016,3.5800192356109619
1.2399997711181641,-0.71809381246566772,-1.9880452156066895,3.3842504024505615,4.2740511894226074
1.25,-0.6840628981590271,-1.9416172504425049,3.6498005390167236,5.0671038627624512
1.2600002288818359,-0.64639252424240112,-1.8878607749938965,3.7922289371490479,5.8869805335998535
1.2699995040893555,-0.60674792528152466,-1.8235841989517212,3.917050838470459,6.6945643424987793
1.2799997329711914,-0.56713986396789551,-1.7527127265930176,3.9134259223937988,7.5949711799621582
1.2899999618530273,-0.52783674001693726,-1.6744630336761475,3.8277134895324707,8.5180673599243164
1.3000001907348633,-0.49017682671546936,-1.5826728343963623,3.665919303894043,9.5530033111572266
1.3100004196166992,-0.45384374260902405,-1.4827008247375488,3.3835916519165039,10.630633354187012
1.3199996948242188,-0.42084038257598877,-1.3709436655044556,3.0053284168243408,11.659428596496582
1.3299999237060547,-0.39332535862922668,-1.2487958669662476,2.4343490600585938,12.878704071044922
1.3400001525878906,-0.37016960978507996,-1.1166538000106812,1.7481991052627563,14.160190582275391
1.3500003814697266,-0.35746166110038757,-0.96591049432754517,0.97674328088760376,15.613314628601074
1.369999885559082,-0.35389187932014465,-0.62426859140396118,-0.39959713816642761,18.101348876953125
1.380000114440918,-0.36379736661911011,-0.4369838535785675,-0.64587563276290894,18.736984252929687
1.3900003433227539,-0.37122398614883423,-0.24453955888748169,-0.36283338069915771,18.621208190917969
1.3999996185302734,-0.37498998641967773,-0.057392213493585587,0.44156533479690552,17.890422821044922
1.4099998474121094,-0.36643722653388977,0.11699596792459488,1.5507142543792725,16.577180862426758
1.4200000762939453,-0.34411245584487915,0.2767694890499115,2.7970414161682129,15.024081230163574
1.4300003051757813,-0.30912703275680542,0.41723865270614624,3.9877481460571289,13.42771053314209
1.4499998092651367,-0.20720954239368439,0.65492099523544312,6.0063681602478027,10.239311218261719
1.4600000381469727,-0.14248298108577728,0.74891573190689087,6.7883419990539551,8.6936721801757812
1.4700002670288086,-0.069463633000850677,0.8265916109085083,7.4467377662658691,7.1153240203857422
1.4799995422363281,0.0067511219531297684,0.89253878593444824,8.0128746032714844,5.5788407325744629
1.4899997711181641,0.090510308742523193,0.93887567520141602,8.4748649597167969,4.0877680778503418
1.5,0.17817379534244537,0.97171568870544434,8.9405994415283203,2.3627407550811768
1.5100002288818359,0.26856830716133118,0.99139153957366943,9.2850313186645508,0.64167636632919312
1.5199995040893555,0.36475211381912231,0.98441791534423828,9.6049470901489258,-1.0175076723098755
1.5299997329711914,0.46147269010543823,0.96460837125778198,9.918060302734375,-2.627838134765625
1.5399999618530273,0.56196892261505127,0.93423187732696533,10.092236518859863,-3.8254485130310059
1.5500001907348633,0.66586291790008545,0.88509261608123779,10.128015518188477,-4.7448992729187012
1.5699996948242187,0.86527353525161743,0.77802771329879761,9.3173179626464844,-5.0825834274291992
1.5799999237060547,0.95486879348754883,0.72871512174606323,8.6193370819091797,-4.5604920387268066
1.5900001525878906,1.0378787517547607,0.68305760622024536,7.7882442474365234,-3.7455935478210449
1.6000003814697266,1.1118330955505371,0.65236377716064453,6.9245405197143555,-2.8954331874847412
1.6099996566772461,1.1762036085128784,0.62892365455627441,6.058896541595459,-2.0683455467224121
1.619999885559082,1.2319333553314209,0.61101043224334717,5.2236886024475098,-1.4300520420074463
1.630000114440918,1.280773401260376,0.60031700134277344,4.4538183212280273,-0.84906458854675293
1.6400003433227539,1.320732593536377,0.59516453742980957,3.697338342666626,-0.36947384476661682
1.6599998474121094,1.3799395561218262,0.59549856185913086,2.2843074798583984,0.27978304028511047
1.6800003051757812,1.4126447439193726,0.6064225435256958,0.9417119026184082,0.73516875505447388
1.6899995803833008,1.4182602167129517,0.61436295509338379,0.27090218663215637,0.93779659271240234
1.6999998092651367,1.4174457788467407,0.62500333786010742,-0.42248612642288208,1.1075869798660278
1.7100000381469727,1.4102460145950317,0.6374550461769104,-1.0956593751907349,1.3202700614929199
1.7200002670288086,1.3955274820327759,0.65025579929351807,-1.7799358367919922,1.5791871547698975
1.7299995422363281,1.3744363784790039,0.66775017976760864,-2.476639986038208,1.8497785329818726
1.7399997711181641,1.3463537693023682,0.68881511688232422,-3.1821153163909912,2.1938741207122803
1.75,1.3110008239746094,0.71066433191299438,-3.9596922397613525,2.5709261894226074
1.7600002288818359,1.2681394815444946,0.73849242925643921,-4.7474532127380371,2.9983882904052734
1.7699995040893555,1.2155588865280151,0.77145785093307495,-5.5564231872558594,3.5785112380981445
1.7799997329711914,1.1567021608352661,0.80833780765533447,-6.3679828643798828,4.2217893600463867
1.7899999618530273,1.0888984203338623,0.85466724634170532,-7.1718788146972656,4.8436422348022461
1.8000001907348633,1.0130705833435059,0.90797722339630127,-7.9365782737731934,5.3772010803222656
1.8100004196166992,0.92878067493438721,0.96382021903991699,-8.5021705627441406,5.5160465240478516
1.8199996948242187,0.83993202447891235,1.0226212739944458,-8.8713216781616211,5.2505412101745605
1.8299999237060547,0.75035911798477173,1.0731475353240967,-8.9869794845581055,4.5245246887207031
1.8400001525878906,0.65871530771255493,1.1158406734466553,-9.0055713653564453,3.4711692333221436
1.8500003814697266,0.57004004716873169,1.1434367895126343,-8.9318246841430664,2.264371395111084
1.8599996566772461,0.47981300950050354,1.1610351800918579,-8.7516441345214844,0.88441234827041626
1.869999885559082,0.393218994140625,1.1637688875198364,-8.5959949493408203,-0.55413073301315308
1.880000114440918,0.30954360961914063,1.1498953104019165,-8.3338069915771484,-2.1002635955810547
1.8900003433227539,0.22537502646446228,1.121300220489502,-8.0731983184814453,-3.6281211376190186
1.8999996185302734,0.14704465866088867,1.0772562026977539,-7.729011058807373,-5.2266263961791992
1.9099998474121094,0.070808544754981995,1.0186822414398193,-7.2781796455383301,-6.7481141090393066
1.9200000762939453,0.00037630382576026022,0.93987292051315308,-6.740241527557373,-8.2826452255249023
1.9300003051757813,-0.065199755132198334,0.85258620977401733,-6.0471692085266113,-9.8172807693481445
1.9399995803833008,-0.1219632551074028,0.74617207050323486,-5.2725729942321777,-11.19234561920166
1.9499998092651367,-0.1703801304101944,0.6246686577796936,-4.3477115631103516,-12.800003051757812
1.9600000381469727,-0.21066215634346008,0.49421438574790955,-3.2665178775787354,-14.384700775146484
1.9700002670288086,-0.23823587596416473,0.33856484293937683,-2.0769646167755127,-16.057880401611328
1.9799995422363281,-0.25136128067970276,0.16998893022537231,-0.85758841037750244,-17.646018981933594
-0.24572011828422546,-0.21074782311916351,0.55994272232055664,-19.138973236083984
2.0100002288818359,-0.23765639960765839,-0.40377673506736755,0.51236677169799805,-18.793668746948242
2.0299997329711914,-0.23538285493850708,-0.76460617780685425,-0.82610523700714111,-16.485795974731445
2.0399999618530273,-0.24729450047016144,-0.9238167405128479,-1.7416760921478271,-15.034433364868164
2.0500001907348633,-0.27105209231376648,-1.0627219676971436,-2.57063889503479,-13.572163581848145
2.0699996948242187,-0.33719977736473083,-1.3072270154953003,-3.8321850299835205,-11.00423526763916
2.0799999237060547,-0.37931123375892639,-1.4117573499679565,-4.2467622756958008,-9.7365913391113281
2.0900001525878906,-0.42336797714233398,-1.5049508810043335,-4.532172679901123,-8.6944618225097656
2.1000003814697266,-0.46997854113578796,-1.583759069442749,-4.6925492286682129,-7.603914737701416
2.1099996566772461,-0.5184747576713562,-1.6559492349624634,-4.7565445899963379,-6.5701680183410645
2.119999885559082,-0.56638526916503906,-1.7164537906646729,-4.7196016311645508,-5.6323599815368652
2.130000114440918,-0.61299186944961548,-1.7671118974685669,-4.6187558174133301,-4.6503310203552246
2.1400003433227539,-0.65870004892349243,-1.8097957372665405,-4.49127197265625,-3.7403547763824463
2.1499996185302734,-0.70325517654418945,-1.8417948484420776,-4.2865862846374512,-2.9276182651519775
2.1599998474121094,-0.74581724405288696,-1.8661301136016846,-4.0279269218444824,-2.1477971076965332
2.1700000762939453,-0.78376257419586182,-1.8853256702423096,-3.7666628360748291,-1.4833830595016479
2.1800003051757812,-0.81984269618988037,-1.8954201936721802,-3.4527571201324463,-0.82962852716445923
2.1899995803833008,-0.85457557439804077,-1.9013189077377319,-3.1384599208831787,-0.19676592946052551
2.1999998092651367,-0.88304859399795532,-1.8996149301528931,-2.7476258277893066,0.34760618209838867
2.2100000381469727,-0.90908265113830566,-1.8930666446685791,-2.3303561210632324,0.86489903926849365
2.2200002670288086,-0.92997044324874878,-1.8821660280227661,-1.9982080459594727,1.2951040267944336
2.2399997711181641,-0.96368408203125,-1.8479938507080078,-1.1869657039642334,2.0756425857543945
2.25,-0.97093737125396729,-1.825314998626709,-0.80041772127151489,2.4707286357879639
2.2600002288818359,-0.97766625881195068,-1.7991256713867188,-0.40033778548240662,2.898280143737793
2.2699995040893555,-0.98066222667694092,-1.7676960229873657,-0.035911127924919128,3.2572896480560303
2.2799997329711914,-0.97883856296539307,-1.7318892478942871,0.34112805128097534,3.6558132171630859
2.2899999618530273,-0.97214674949645996,-1.6960686445236206,0.73174822330474854,4.0154705047607422
2.3000001907348633,-0.96486759185791016,-1.6521486043930054,1.0616153478622437,4.4193105697631836
2.3100004196166992,-0.95106029510498047,-1.6067928075790405,1.3720716238021851,4.8862624168395996
2.3199996948242187,-0.93630099296569824,-1.5555616617202759,1.6861410140991211,5.3223443031311035
2.3299999237060547,-0.91782647371292114,-1.5000489950180054,1.93562912940979,5.8170075416564941
2.3400001525878906,-0.89717745780944824,-1.4394032955169678,2.1981573104858398,6.2472429275512695
2.3500003814697266,-0.87384063005447388,-1.3740215301513672,2.426713228225708,6.7410287857055664
2.3599996566772461,-0.84838610887527466,-1.3062132596969604,2.5717220306396484,7.3152542114257813
2.369999885559082,-0.82088649272918701,-1.2295925617218018,2.7339301109313965,7.7990612983703613
2.380000114440918,-0.79506838321685791,-1.1458550691604614,2.8567242622375488,8.3880376815795898
2.3900003433227539,-0.76380294561386108,-1.0642476081848145,3.0377163887023926,8.8162965774536133
2.3999996185302734,-0.73409163951873779,-0.96948391199111938,3.2228384017944336,9.2687549591064453
2.4099998474121094,-0.6994890570640564,-0.87696337699890137,3.3714675903320313,9.6934337615966797
2.4200000762939453,-0.66608345508575439,-0.77605950832366943,3.6291041374206543,9.8360195159912109
2.4300003051757813,-0.62923365831375122,-0.67628806829452515,3.8769137859344482,10.00846004486084
2.4399995803833008,-0.58776414394378662,-0.57802057266235352,4.2309141159057617,9.9723615646362305
2.4499998092651367,-0.54480302333831787,-0.47555983066558838,4.6463284492492676,9.7941465377807617
2.4600000381469727,-0.4967530369758606,-0.37780553102493286,5.1103854179382324,9.4731693267822266
2.4700002670288086,-0.4424227774143219,-0.28668829798698425,5.6276731491088867,9.0422077178955078
2.4799995422363281,-0.38343498110771179,-0.19879786670207977,6.1779708862304687,8.4730558395385742
2.4899997711181641,-0.32007837295532227,-0.11295327544212341,6.6828908920288086,7.8785285949707031
2.5,-0.24902670085430145,-0.041020236909389496,7.1619586944580078,7.1941518783569336
2.5100002288818359,-0.175482377409935,0.02834930457174778,7.6061558723449707,6.4697246551513672
2.5199995040893555,-0.097635053098201752,0.09025844931602478,7.9264163970947266,5.9200177192687988
2.5299997329711914,-0.0154664171859622,0.14489361643791199,8.2011232376098633,5.3443636894226074
2.5399999618530273,0.067286126315593719,0.19670848548412323,8.3823995590209961,4.8195452690124512
2.5500001907348633,0.1521131843328476,0.24234247207641602,8.4887170791625977,4.453122615814209
2.5600004196166992,0.23769511282444,0.28251126408576965,8.4580841064453125,4.2374167442321777
2.5699996948242187,0.32376495003700256,0.32464835047721863,8.2972269058227539,4.2799825668334961
2.5799999237060547,0.40436446666717529,0.36742639541625977,7.9955520629882812,4.4551939964294434
2.6099996566772461,0.62787830829620361,0.51384317874908447,6.6570281982421875,5.3271760940551758
2.619999885559082,0.69049441814422607,0.57104158401489258,6.0795207023620605,5.7667412757873535
2.630000114440918,0.75001168251037598,0.62504863739013672,5.4868731498718262,6.1156158447265625
2.6400003433227539,0.80044460296630859,0.69338744878768921,4.8839588165283203,6.4885997772216797
2.6499996185302734,0.84724688529968262,0.75845104455947876,4.2620835304260254,6.9126443862915039
2.6599998474121094,0.88607478141784668,0.82877033948898315,3.6874673366546631,7.1066064834594727
2.6700000762939453,0.92030078172683716,0.90298938751220703,3.0911567211151123,7.3538370132446289
2.6800003051757813,0.94829100370407104,0.97644859552383423,2.5553357601165771,7.4141006469726563
2.6899995803833008,0.97069656848907471,1.0523037910461426,2.0216493606567383,7.4618039131164551
2.6999998092651367,0.98864364624023438,1.1248182058334351,1.5702956914901733,7.4374027252197266
2.7100000381469727,1.0012069940567017,1.2018947601318359,1.137357234954834,7.3509454727172852
2.7200002670288086,1.0115506649017334,1.273523211479187,0.72404563426971436,7.199528694152832
2.7299995422363281,1.0161110162734985,1.3454985618591309,0.34731423854827881,6.9109325408935547
2.7399997711181641,1.017393946647644,1.4129927158355713,-0.033524125814437866,6.6761312484741211
2.75,1.0156509876251221,1.4777066707611084,-0.37613901495933533,6.3917927742004395
2.7600002288818359,1.0101044178009033,1.5412256717681885,-0.7132384181022644,6.0215306282043457
2.7699995040893555,1.0009487867355347,1.6009716987609863,-1.0395733118057251,5.6354146003723145
2.7799997329711914,0.98908311128616333,1.6524367332458496,-1.3392654657363892,5.205237865447998
2.7899999618530273,0.97418296337127686,1.7038718461990356,-1.6437622308731079,4.7558088302612305
2.8000001907348633,0.95652401447296143,1.7500375509262085,-1.9651265144348145,4.3289003372192383
2.8100004196166992,0.93504023551940918,1.7899616956710815,-2.2654590606689453,3.7783513069152832
2.8199996948242187,0.91039818525314331,1.8258367776870728,-2.6003289222717285,3.2942996025085449
2.8299999237060547,0.88397294282913208,1.8548897504806519,-2.939338207244873,2.8663778305053711
2.8400001525878906,0.85204124450683594,1.8822884559631348,-3.2703936100006104,2.3270330429077148
2.8500003814697266,0.81725180149078369,1.9050548076629639,-3.622746467590332,1.6694306135177612
2.8599996566772461,0.7802390456199646,1.9171059131622314,-3.8982808589935303,0.88486063480377197
2.869999885559082,0.73873668909072876,1.9209525585174561,-4.1673264503479004,0.11334563791751862
2.880000114440918,0.6963847279548645,1.9185826778411865,-4.4625625610351562,-0.58362460136413574
2.8900003433227539,0.65081262588500977,1.90998375415802,-4.7493257522583008,-1.3914192914962769
2.8999996185302734,0.60107296705245972,1.8934091329574585,-5.0331730842590332,-2.3198611736297607
2.9099998474121094,0.54892629384994507,1.8639683723449707,-5.2155847549438477,-3.261192798614502
2.9200000762939453,0.49566924571990967,1.8255972862243652,-5.3429088592529297,-4.2628917694091797
2.9300003051757813,0.4427352249622345,1.7808300256729126,-5.4309630393981934,-5.2615509033203125
2.9399995803833008,0.38702303171157837,1.7218337059020996,-5.4303789138793945,-6.3932013511657715
2.9499998092651367,0.33170124888420105,1.6527725458145142,-5.3524103164672852,-7.5631885528564453
2.9600000381469727,0.27966728806495667,1.5699659585952759,-5.1570339202880859,-8.6367731094360352
2.9700002670288086,0.22879259288311005,1.4786044359207153,-4.8474864959716797,-9.7618913650512695
2.9799995422363281,0.18062566220760345,1.3770791292190552,-4.396949291229248,-11.001374244689941
3.0100002288818359,0.078044898808002472,0.99056375026702881,-2.0316858291625977,-14.903481483459473
3.0199995040893555,0.06139630451798439,0.8359607458114624,-0.94661217927932739,-16.407005310058594
3.0299997329711914,0.058961391448974609,0.66228634119033813,0.29950043559074402,-18.201648712158203
3.0399999618530273,0.067003399133682251,0.47242715954780579,1.4291493892669678,-19.915168762207031
3.0500001907348633,0.090216375887393951,0.26224809885025024,2.1387887001037598,-21.043096542358398
3.0600004196166992,0.11722628772258759,0.040221471339464188,2.188887357711792,-21.207565307617188
3.0699996948242187,0.14078938961029053,-0.173765629529953,1.5052734613418579,-20.271501541137695
3.0799999237060547,0.15116125345230103,-0.36994421482086182,0.35237795114517212,-18.608089447021484
3.0900001525878906,0.14851255714893341,-0.54624414443969727,-0.98338943719863892,-16.774265289306641
3.1000003814697266,0.13098359107971191,-0.70394372940063477,-2.2778899669647217,-15.148471832275391
3.1099996566772461,0.10170874744653702,-0.84547907114028931,-3.4411537647247314,-13.691529273986816
3.119999885559082,0.060668662190437317,-0.97775030136108398,-4.3924636840820313,-12.365860939025879
3.130000114440918,0.011612337082624435,-1.0939173698425293,-5.1812033653259277,-11.01197338104248
3.1400003433227539,-0.043591383844614029,-1.1980177164077759,-5.7696824073791504,-9.5880908966064453
3.1499996185302734,-0.10522140562534332,-1.2859441041946411,-6.2691483497619629,-8.2803888320922852
3.1599998474121094,-0.16939857602119446,-1.3611414432525635,-6.5967183113098145,-6.8952054977416992
3.1700000762939453,-0.23894147574901581,-1.4263749122619629,-6.8084874153137207,-5.5386981964111328
3.1800003051757812,-0.30656728148460388,-1.4725625514984131,-6.9410972595214844,-4.1814389228820801
3.1899995803833008,-0.37706142663955688,-1.5071684122085571,-6.9981527328491211,-2.7548847198486328
3.1999998092651367,-0.44739347696304321,-1.5298166275024414,-7.0296831130981445,-1.5245565176010132
3.2100000381469727,-0.5184360146522522,-1.5354920625686646,-6.9914889335632324,-0.30501475930213928
