#x,y
-3.8888659829975682e+000,9.3633400359292540e-001
-3.9046571815183588e+000,8.6813149627064423e-001
-3.9192523484133290e+000,7.9966307246027335e-001
-3.9326470130515441e+000,7.3094970465605102e-001
-3.9448370725267101e+000,6.6201244038076412e-001
-3.9558187929139330e+000,5.9287239573870842e-001
-3.9655888104134522e+000,5.2355074894762543e-001
-3.9741441323810061e+000,4.5406873385162855e-001
-3.9814821382445000e+000,3.8444763341709132e-001
-3.9876005803067178e+000,3.1470877321347257e-001
-3.9924975844338055e+000,2.4487351488110778e-001
-3.9961716506293401e+000,1.7496324958795023e-001
-3.9986216534937893e+000,1.0499939147725833e-001
-3.9998468425692324e+000,3.5003371108254445e-002
-3.9998468425692324e+000,-3.5003371108253467e-002
-3.9986216534937893e+000,-1.0499939147725912e-001
-3.9961716506293401e+000,-1.7496324958794926e-001
-3.9924975844338055e+000,-2.4487351488110504e-001
-3.9876005803067178e+000,-3.1470877321346985e-001
-3.9814821382445005e+000,-3.8444763341708860e-001
-3.9741441323810065e+000,-4.5406873385162577e-001
-3.9655888104134527e+000,-5.2355074894762443e-001
-3.9558187929139330e+000,-5.9287239573870743e-001
-3.9448370725267101e+000,-6.6201244038076490e-001
-3.9326470130515441e+000,-7.3094970465605003e-001
-3.9192523484133295e+000,-7.9966307246027246e-001
-3.9046571815183584e+000,-8.6813149627064501e-001
-3.8888659829975687e+000,-9.3633400359292451e-001
-3.8718835898371431e+000,-1.0042497033854860e+000
-3.8537152038969018e+000,-1.0718577924584309e+000
-3.8343663903169238e+000,-1.1391375618457873e+000
-3.8138430758128941e+000,-1.2060684031488613e+000
-3.7921515468606972e+000,-1.2726298148487727e+000
-3.7692984477708174e+000,-1.3388014085862423e+000
-3.7452907786531187e+000,-1.4045629154067520e+000
-3.7201358932726563e+000,-1.4698941919690875e+000
-3.6938414967971451e+000,-1.5347752267154386e+000
-3.6664156434368027e+000,-1.5991861460011143e+000
-3.6378667339772708e+000,-1.6631072201820138e+000
-3.6082035132063779e+000,-1.7265188696580041e+000
-3.5774350672355322e+000,-1.7894016708703229e+000
-3.5455708207165673e+000,-1.8517363622511840e+000
-3.5126205339548791e+000,-1.9135038501237827e+000
-3.4785942999197679e+000,-1.9746852145508402e+000
-3.4435025411528595e+000,-2.0352617151299732e+000
-3.4073560065755912e+000,-2.0952147967340342e+000
-3.3701657681967254e+000,-2.1545260951947127e+000
-3.3319432177208856e+000,-2.2131774429276549e+000
-3.2927000630591787e+000,-2.2711508744973505e+000
-3.2524483247429599e+000,-2.3284286321201071e+000
-3.2112003322418290e+000,-2.3849931711034245e+000
-3.1689687201870052e+000,-2.4408271652200888e+000
-3.1257664245012311e+000,-2.4959135120153477e+000
-3.0816066784363736e+000,-2.5502353380455576e+000
-3.0365030085199720e+000,-2.6037760040466535e+000
-2.9904692304119278e+000,-2.6565191100309233e+000
-2.9435194446726518e+000,-2.7084485003104644e+000
-2.8956680324439357e+000,-2.7595482684458101e+000
-2.8469296510438742e+000,-2.8098027621182244e+000
-2.7973192294772007e+000,-2.8591965879241465e+000
-2.7468519638623992e+000,-2.9077146160903209e+000
-2.6955433127769926e+000,-2.9553419851081930e+000
-2.6434089925224433e+000,-3.0020641062861202e+000
-2.5904649723101119e+000,-3.0478666682180129e+000
-2.5367274693697359e+000,-3.0927356411670583e+000
-2.4822129439819602e+000,-3.1366572813631408e+000
-2.4269380944363883e+000,-3.1796181352126975e+000
-2.3709198519167565e+000,-3.2216050434196655e+000
-2.3141753753147589e+000,-3.2626051450162943e+000
-2.2567220459741182e+000,-3.3026058813025800e+000
-2.1985774623665386e+000,-3.3415949996930974e+000
-2.1397594347011171e+000,-3.3795605574700915e+000
-2.0802859794689268e+000,-3.4164909254416305e+000
-2.0201753139244021e+000,-3.4523747915037331e+000
-1.9594458505052295e+000,-3.4872011641053686e+000
-1.8981161911924482e+000,-3.5209593756152704e+000
-1.8362051218125091e+000,-3.5536390855895186e+000
-1.7737316062829858e+000,-3.5852302839389241e+000
-1.7107147808037801e+000,-3.6157232939951967e+000
-1.6471739479955105e+000,-3.6451087754750042e+000
-1.5831285709869578e+000,-3.6733777273409816e+000
-1.5185982674533312e+000,-3.7005214905588293e+000
-1.4536028036071973e+000,-3.7265317507496558e+000
-1.3881620881439083e+000,-3.7514005407367450e+000
-1.3222961661434030e+000,-3.7751202429859712e+000
-1.2560252129301945e+000,-3.7976835919391259e+000
-1.1893695278935141e+000,-3.8190836762394142e+000
-1.1223495282694023e+000,-3.8393139408484753e+000
-1.0549857428867384e+000,-3.8583681890542429e+000
-9.8729880587907304e-001,-3.8762405843690555e+000
-9.1930945036420708e-001,-3.8929256523174263e+000
-8.5103850209344745e-001,-3.9084182821129243e+000
-7.8250687307250610e-001,-3.9227137282236502e+000
-7.1373555515594411e-001,-3.9358076118258416e+000
-6.4474561361719085e-001,-3.9476959221451433e+000
-5.7555818069605857e-001,-3.9583750176851416e+000
-5.0619444912574307e-001,-3.9678416273427906e+000
-4.3667566564131310e-001,-3.9760928514103786e+000
-3.6702312447162344e-001,-3.9831261624637357e+000
-2.9725816081671103e-001,-3.9889394061364065e+000
-2.2740214431264236e-001,-3.9935308017795497e+000
-1.5747647248578006e-001,-3.9968989430073707e+000
-8.7502564198542437e-002,-3.9990427981279071e+000
-1.7501853088609638e-002,-3.9999617104590470e+000
5.2504218996392502e-002,-3.9996553985296757e+000
1.2249420856672678e-001,-3.9981239561658928e+000
1.9244667705886426e-001,-3.9953678524622736e+000
2.6234019740233411e-001,-3.9913879316381795e+000
3.3215336058299949e-001,-3.9861854127791672e+000
4.0186478220085625e-001,-3.9797618894635716e+000
4.7145310902025284e-001,-3.9721193292743782e+000
5.4089702551058183e-001,-3.9632600731965351e+000
6.1017526037541903e-001,-3.9531868348998875e+000
6.7926659306811621e-001,-3.9419026999079563e+000
7.4814986029183150e-001,-3.9294111246528165e+000
8.1680396248205900e-001,-3.9157159354163587e+000
8.8520787026960046e-001,-3.9008213271582637e+000
9.5334063092205823e-001,-3.8847318622310514e+000
1.0211813747618308e+000,-3.8674524689825907e+000
1.0887093215587045e+000,-3.8489884402465000e+000
1.1559037868950106e+000,-3.8293454317209061e+000
1.2227441885014556e+000,-3.8085294602360524e+000
1.2892100525616417e+000,-3.7865469019112927e+000
1.3552810199834016e+000,-3.7634044902020234e+000
1.4209368526349579e+000,-3.7391093138371683e+000
1.4861574395440487e+000,-3.7136688146478378e+000
1.5509228030580986e+000,-3.6870907852878276e+000
1.6152131049635574e+000,-3.6593833668466584e+000
1.6790086525625099e+000,-3.6305550463558909e+000
1.7422899047047491e+000,-3.6006146541894646e+000
1.8050374777733815e+000,-3.5695713613588831e+000
1.8672321516222246e+000,-3.5374346767040432e+000
1.9288548754630983e+000,-3.5042144439805956e+000
1.9898867737012562e+000,-3.4699208388447143e+000
2.0503091517171490e+000,-3.4345643657361999e+000
2.1101035015927598e+000,-3.3981558546608737e+000
2.1692515077807317e+000,-3.3607064578732584e+000
2.2277350527146034e+000,-3.3222276464605289e+000
2.2855362223583713e+000,-3.2827312068288235e+000
2.3426373116937262e+000,-3.2422292370929591e+000
2.3990208301432467e+000,-3.2007341433706746e+000
2.4546695069279392e+000,-3.1582586359825169e+000
2.5095662963574199e+000,-3.1148157255585609e+000
2.5636943830511694e+000,-3.0704187190531331e+000
2.6170371870892257e+000,-3.0250812156687812e+000
2.6695783690907771e+000,-2.9788171026907020e+000
2.7213018352190499e+000,-2.9316405512329493e+000
2.7721917421110018e+000,-2.8835660118976936e+000
2.8222325017302832e+000,-2.8346082103488710e+000
2.8714087861419961e+000,-2.7847821428015780e+000
2.9197055322077703e+000,-2.7341030714286068e+000
2.9671079461997532e+000,-2.6825865196854850e+000
3.0136015083320435e+000,-2.6302482675555234e+000
3.0591719772082495e+000,-2.5771043467162462e+000
3.1038053941837456e+000,-2.5231710356287551e+000
3.1474880876413351e+000,-2.4684648545514865e+000
3.1902066771789879e+000,-2.4130025604799097e+000
3.2319480777083824e+000,-2.3568011420137021e+000
3.2726995034629747e+000,-2.2998778141530036e+000
3.3124484719144078e+000,-2.2422500130252878e+000
3.3511828075960146e+000,-2.1839353905445309e+000
3.3888906458322752e+000,-2.1249518090042661e+000
3.4255604363730665e+000,-2.0653173356062173e+000
3.4611809469316266e+000,-2.0050502369261198e+000
3.4957412666250791e+000,-1.9441689733185457e+000
3.5292308093165583e+000,-1.8826921932622946e+000
3.5616393168578218e+000,-1.8206387276482254e+000
3.5929568622314236e+000,-1.7580275840111619e+000
3.6231738525914463e+000,-1.6948779407077246e+000
3.6522810322018686e+000,-1.6312091410418388e+000
3.6802694852716979e+000,-1.5670406873396723e+000
3.7071306386859355e+000,-1.5023922349759431e+000
3.7328562646316157e+000,-1.4372835863532636e+000
3.7574384831180527e+000,-1.3717346848365055e+000
3.7808697643905527e+000,-1.3057656086439584e+000
3.8031429312368417e+000,-1.2393965646972096e+000
3.8242511611855221e+000,-1.1726478824315445e+000
3.8441879885958432e+000,-1.1055400075689015e+000
3.8629473066381901e+000,-1.0380934958551429e+000
3.8805233691646692e+000,-9.7032900676362543e-001
3.8969107924691895e+000,-9.0226729716706111e-001
3.9121045569365527e+000,-8.3392921497945960e-001
3.9261000085799989e+000,-7.6533569277025926e-001
3.9388928604667717e+000,-6.9650774135245097e-001
3.9504791940312356e+000,-6.2746644334682922e-001
3.9608554602751771e+000,-5.5823294672413992e-001
3.9700184808548857e+000,-4.8882845832731919e-001
3.9779654490547181e+000,-4.1927423737560454e-001
3.9846939306468121e+000,-3.4959158895267617e-001
3.9902018646367194e+000,-2.7980185748069375e-001
3.9944875638947028e+000,-2.0992642018231819e-001
3.9975497156725193e+000,-1.3998668053269045e-001
3.9993873820055290e+000,-7.0004061703315315e-002
4.0000000000000000e+000,-9.7971743931788257e-016
